-0.5403175279290569,97.0
-0.5513403251916955,98.0
-0.5622523386978191,99.0
-0.5730557731544277,100.0
-0.5837527681026149,101.0
-0.5943454004607513,102.0
-0.6048356869447709,103.0
-0.6152255863726648,104.0
-0.6255170018597447,105.0
-0.6357117829108443,106.0
-0.6458117274151949,107.0
-0.6558185835493795,108.0
-0.6657340515933825,109.0
-0.6755597856644631,110.0
-0.6852973953732739,111.0
-0.6949484474063699,112.0
-0.7045144670390009,113.0
-0.7139969395818486,114.0
-0.7233973117651171,115.0
-0.7327169930632245,116.0
-0.7419573569631339,117.0
-0.7511197421791476,118.0
-0.7602054538168819,119.0
-0.7692157644889459,120.0
-0.7781519153846901,121.0
-0.7870151172963151,122.0
-0.795806551603409,123.0
-0.8045273712179615,124.0
-0.8131787014917276,125.0
-0.8217616410877131,126.0
-0.830277262817491,127.0
-0.8387266144459442,128.0
-0.8471107194649115,129.0
-0.8554305778372306,130.0
-0.8636871667124453,131.0
-0.8718814411155336,132.0
-0.8800143346098395,133.0
-0.8880867599353355,134.0
-0.8960996096233647,135.0
-0.9040537565888371,136.0
-0.9119500547009114,137.0
-0.9197893393330592,138.0
-0.9275724278934145,139.0
-0.9353001203362705,140.0
-0.9429731996554622,141.0
-0.9505924323604749,142.0
-0.9581585689359446,143.0
-0.9656723442852577,144.0
-0.9731344781589115,145.0
-0.9805456755682602,146.0
-0.9879066271852128,147.0
-0.9952180097285037,148.0
-1.0024804863370225,149.0
-1.0096947069307447,150.0
-1.0168613085597507,151.0
-1.0239809157418183,152.0
-1.031054140788978,153.0
-1.0380815841235496,154.0
-1.0450638345839742,155.0
-1.0520014697209046,156.0
-1.0588950560838768,157.0
-1.065745149498948,158.0
-1.0725522953376316,159.0
-1.079317028777444,160.0
-1.0860398750543983,161.0
-1.0927213497077144,162.0
-1.0993619588170649,163.0
-1.1059621992325859,164.0
-1.1125225587979592,165.0
-1.1190435165667783,166.0
-1.1255255430124773,167.0
-1.1319691002320038,168.0
-1.1383746421435053,169.0
-1.1447426146782043,170.0
-1.151073455966694,171.0
-1.1573675965198085,172.0
-1.1636254594043205,173.0
-1.1698474604135551,174.0
-1.176034008233195,175.0
-1.1821855046023373,176.0
-1.1883023444700562,177.0
-1.194384916147552,178.0
-1.2004336014560852,179.0
-1.206448775870781,180.0
-1.212430808660507,181.0
-1.2183800630238935,182.0
-1.2242968962216612,183.0
-1.2301816597053534,184.0
-1.2360346992426123,185.0
-1.2418563550390687,186.0
-1.2476469618570203,187.0
-1.253406849130931,188.0
-1.2591363410798913,189.0
-1.2648357568171402,190.0
-1.2705054104566944,191.0
-1.2761456112172542,192.0
-1.2817566635233852,193.0
-1.2873388671041148,194.0
-1.29289251708901,195.0
-1.2984179041018038,196.0
-1.3039153143516486,197.0
-1.3093850297220868,198.0
-1.3148273278577722,199.0
-1.3202424822490428,200.0
-1.3256307623143808,201.0
-1.3309924334808532,202.0
-1.336327757262568,203.0
-1.3416369913372073,204.0
-1.3469203896207045,205.0
-1.3521782023401148,206.0
-1.357410676104724,207.0
-1.3626180539754547,208.0
-1.367800575532618,209.0
-1.3729584769420526,210.0
-1.3780919910196978,211.0
-1.3832013472946656,212.0
-1.3882867720707974,213.0
-1.3933484884868346,214.0
-1.398386716575148,215.0
-1.403401673319145,216.0
-1.4083935727093326,217.0
-1.413362625798115,218.0
-1.4183090407533356,219.0
-1.4232330229105976,220.0
-1.4281347748244162,221.0
-1.433014496318222,222.0
-1.437872384533227,223.0
-1.4427086339762258,224.0
-1.447523436566323,225.0
-1.452316981680628,226.0
-1.457089456198954,227.0
-1.4618410445475405,228.0
-1.4665719287418018,229.0
-1.4712822884281813,230.0
-1.4759723009250703,231.0
-1.4806421412628694,232.0
-1.4852919822231776,233.0
-1.4899219943771609,234.0
-1.494532346123087,235.0
-1.4991232037230802,236.0
-1.5036947313391007,237.0
-1.5082470910681636,238.0
-1.512780442976835,239.0
-1.5172949451349904,240.0
-1.521790753648899,241.0
-1.5262680226936016,242.0
-1.5307269045446432,243.0
-1.5351675496091506,244.0
-1.5395901064562683,245.0
-1.5439947218469836,246.0
-1.548381540763362,247.0
-1.5527507064371608,248.0
-1.5571023603779146,249.0
-1.561436642400416,250.0
-1.5657536906516807,251.0
-1.5700536416373652,252.0
-1.5743366302476662,253.0
-1.5786027897827086,254.0
-1.5828522519774442,255.0
